u,f,kernel,lambda,a,b,u_is_polynomial,u_is_trigonometric,u_is_hyperbolic,u_is_exponential,u_max_degree,f_is_polynomial,f_is_trigonometric,f_is_hyperbolic,f_is_exponential,f_max_degree,kernel_is_polynomial,kernel_is_trigonometric,kernel_is_hyperbolic,kernel_is_exponential,kernel_max_degree,lambda_is_polynomial,lambda_is_trigonometric,lambda_is_hyperbolic,lambda_is_exponential,lambda_max_degree
3.002744913641994*x**4 - 10.135609137211334*x**3 + 10.135609137211334*x**2 - 13.138354050853328*x, 3.002744913641994*x**4 - 10.135609137211334*x**3 + 10.135609137211334*x**2 - 13.138354050853328*x - 2388.4800262041115/x**4, 38.756132733241344/x**4, 8.175659598500992, 1.9757073671812808, 3.3481642657384025,True,False,False,False,4,False,False,False,False,1,False,False,False,False,1,True,False,False,False,1
x/(8.07984863676888*x**2 + 8.07984863676888*x), x/(8.07984863676888*x**2 + 8.07984863676888*x) - 0.06851021256389643*cosh(x) - 0.6745051030443028, t + 0.193469191216071*cosh(x), 5.555138849175371, 1.2206447775886637, 2.7167530712440318,False,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, x - 0.6578777951817457*cosh(x)**2 - 78.06602039229519, -t + 0.02729338118045219*cosh(x)**2 - 8.589310550226028, -8.921148443796447, -3.969666511385059, 3.217837621447206,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**5, 524.050574461555*x**5 - 2615.25287230777*x**4*log(tan(x)/x)**4 - 6435.23331002173*x**4 + 5230.50574461555*x**3*log(tan(x)/x)**8 + 25740.9332400869*x**3*log(tan(x)/x)**4 + 32329.15831939*x**3 - 5230.50574461555*x**2*log(tan(x)/x)**12 - 38611.3998601304*x**2*log(tan(x)/x)**8 - 96987.47495817*x**2*log(tan(x)/x)**4 - 82496.0332932446*x**2 + 2615.25287230777*x*log(tan(x)/x)**16 + 25740.9332400869*x*log(tan(x)/x)**12 + 96987.47495817*x*log(tan(x)/x)**8 + 164992.066586489*x*log(tan(x)/x)**4 + 106570.409023518*x - 523.050574461555*log(tan(x)/x)**20 - 6435.23331002173*log(tan(x)/x)**16 - 32329.15831939*log(tan(x)/x)**12 - 82496.0332932446*log(tan(x)/x)**8 - 106570.409023518*log(tan(x)/x)**4 - 55624.3530690442, (t - x + log(tan(x)/x)**4)**5, 5.607333379656234, 0.4625255986757537, 2.870721259846878,True,False,False,False,5,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-4.4025453104848955, 87.038983225196988*log(cosh(x)/x**2) + 21.883952441710577, t + log(cosh(x)/x**2), 3.1151988015491767, -2.8711680452076305, 3.4751847002318303,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
0.1481851000417638*log(0.3663120491380014*x**4*exp(1.127219155036947*x**2 + x)), -32.35143075529798*x**5 + 129.4057230211919*x**3*cos(x) - 194.1085845317878*x*cos(x)**2 + 0.1481851000417638*log(0.3663120491380014*x**4*exp(1.127219155036947*x**2 + x)) + 129.4057230211919*cos(x)**3/x - 32.35143075529798*cos(x)**4/x**3, (-x**2 + cos(x))**4/x**3, 7.382127515894538, 1.8894717305180126, 3.8054709402384983,False,False,False,True,1,False,True,False,True,1,False,True,False,False,1,True,False,False,False,1
-2.580254800223882, -275.32821575003992*exp(2*x**2) - 655.94503557662369*exp(x**2) - 13382.446392222205, 7.998790916473069*(-0.70716022169174667*t + 0.35358011084587334*exp(x**2) - 1)**2, -8.969369873444592, -7.958055144165737, 3.938636145859025,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-7.292732417655361, 464.2945795025554 + 104.6359792915834*tan(x)/x - 104.6359792915834*cosh(x**4)/x + 6.786853262524635/x, t**2 + 4.227308164979389 + (t + tan(x) - cosh(x**4))/x, 7.8923148310608155, -0.8441227052010003, 0.9738458331054485,True,False,False,False,1,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
x**5, x**5 + 2305726.11702848*x + 2305726.11702848*tanh(x**10) - 15060504.25664573, t*(-x - tanh(x**10) + 80.34016258551875/t), 3.0306275126023845, -7.084900458080514, 8.90185727640069,True,False,False,False,5,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-9.9438988034019322*x, -9.9438988034019322*x - 3727.9605073445078 + 471.66343647570939*log(x**2*tanh(x))/x**2, t + log(x**2*tanh(x))/x**2, -1.6350245199109548, -8.563386539078834, 3.9129425342845536,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
1.6034928424767063, -1.3133042637707986*x**3 - 1.3133042637707986*cosh(x) + 1.6034928424767063, x**3 + cosh(x), 1.1643476408907194, 3.956283862390995, 4.65970539901595,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, 0.120509409578623*x**2*tanh(x**4) + 22.7713921320425*x, x + x**2*tanh(x**4)/t**3, -2.3640950713471014, 4.882713692981515, 6.500712712280233,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
7.489986806966531, -608.7302563113757*x - 4130.8551347142403, t*(-x + cos(t) - 6.883982510554464) + 0.015756474159612601*t, 4.917449147998855, -6.349459988543746, -2.694603177414569,True,False,False,False,1,True,False,False,False,1,False,True,False,False,1,True,False,False,False,1
3.3382336544261086, 172.23846808066682*x - 13.039273239752574 + 324945.54402913698/tanh(x), t + 10.83691980430221*x + 20444.96122526983/tanh(x), -4.939738636146435, -1.5123603665170577, -0.5485233696701268,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x, -114793.5897199474*x, x*(-5.639748967045528*exp(t) - 2.185488585009029), -8.340815004118838, 3.414157641322827, 6.182235066864603,True,False,False,False,1,True,False,False,False,1,False,False,False,True,1,True,False,False,False,1
-x - 0.2432204811065014, -x - 155936.5660596842, cosh(t)**3, -5.902836197603413, 1.0803642527666746, 3.9981106035791676,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
-0.1931327193736142*(x + 0.035160452998549343)**2*cosh(x)**3, -0.1931327193736142*(x + 0.035160452998549343)**2*cosh(x)**3 - 7606496634208.3678, -2.855022825404112, 1.6225146152284182, -2.0905411368196507, 9.502885505022881,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
2.4369602074029224, 16002.791678870322*exp(tan(x*cosh(x))) + 2.4369602074029224, 220.1803227172773*exp(tan(x*cosh(x))), -5.455771797138023, -3.438140391701447, 2.0284006568352435,True,False,False,False,1,False,True,True,True,1,False,True,True,True,1,True,False,False,False,1
x, x + 69.6365382086244*x*cos(1)**5 - 225.1335474908526, (x*cos(1)**5 - 3.232980175096788)/t, -9.782396435840484, 2.4408055802548123, 9.55936171988251,True,False,False,False,1,True,True,False,False,1,False,True,False,False,1,True,False,False,False,1
0.0083374990773116047*x**12, 0.0083374990773116047*x**12 - 3565928.3488617062*tan(x**3), tan(x**3)/t**2, 3.7280918939575365, 2.474952447289329, 6.719983445142002,True,False,False,False,12,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, 41828229.7862629*x**4*exp(4*x)*exp(4*cosh(x)) + x + 15.938726750087013, t**12*x**4*exp(4*x + 4*cosh(x)) + 1.4912579474390775, -4.5052683345349775, -3.133039976604408, 3.8158426472020466,True,False,False,False,1,False,False,True,True,1,False,False,True,True,1,True,False,False,False,1
-0.0006268110799965143, -1.769725763207942, t**2 + tanh(t) - 0.3650101360281304, -9.299944359770782, -4.417264417557538, 9.376940537016804,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
x, -170.41996564961565*x*tan(x) + x - 429.47144467355029, x*tan(x) + 2.5200770522190214, 7.835996460644857, -7.244072096195547, 9.796594989826282,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**2, x**2 - 113.4112208746198 + 105.1803120377983*exp(x)/x + 667.32116139619/x, -0.1717293975718253*t + 0.06492385676490685 - 0.1717293975718253*(-6.23470523600918*t + 6.23470523600918*exp(x))/x, 1.6355122015652839, -7.040922808920684, -5.527209140368381,True,False,False,False,2,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
0.4764608762734319, 33.704665116593363*x - 4541.2071756709084, -t**2 + 0.87133233922426223*x - 0.12866766077573777*cosh(t), -4.318003778117083, -9.05370096894615, 9.747947143767476,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
1.8485090821600743 - 22.10323404905422*x, 829.70569867704074 - 22.10323404905422*x, -1.1082056661308233, -2.0817738198643942, -5.116129525387332, 7.797709592850346,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
-9592.509862507305*x**6*(0.1973756751281477*x - 1)**2, -9592.509862507305*x**6*(0.1973756751281477*x - 1)**2 - 124200102219958.8*tanh(x) - 960890433180557.9, t**3*(-t + tanh(x)) + t**2, 9.395706004642832, -8.56864937558796, -1.3079395595493022,True,False,False,False,8,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**4*exp(x), x**4*exp(x) + 172.633158607037, t**2, -2.597710443694618, -8.109545329233821, -7.396294307203455,False,False,False,True,1,False,False,False,True,1,True,False,False,False,2,True,False,False,False,1
x, x - 508.614481904068*(-1.0*x**2 + 0.045144091881425617*x - 0.35584434254214307)/(2.0*x - 15.764824485861638), x**2/(7.882412242930819 - x) + 0.045144091881425617, 6.583954575764505, -0.8176831513576239, 8.8271859556407,True,False,False,False,1,False,False,False,False,1,False,False,False,False,1,True,False,False,False,1
8.135478073755863*x**2 + 0.3630927859444952*x + 0.2801883355375008*cosh(x) + 2.5921923561336158, 8.135478073755863*x**2 + 0.3630927859444952*x + 0.2801883355375008*cosh(x) + 835142.88090413019, t**2, -3.2962407303785346, -9.450810060545752, 3.9218885074631356,False,False,True,False,1,False,False,True,False,1,True,False,False,False,2,True,False,False,False,1
x, x + 5.37278099734881*exp(x), exp(x)/t, -0.46640296761913724, -6.531141269122028, 4.98847024787886,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**3, x**3 + 7707.0682093634646*x - 7707.0682093634646*tan(x**3) + 6142587.6601744247, t**3 + 0.9094381883386409*t**2 + x - tan(x**3) - 5.9291188420311415, -6.340020241692335, 8.037452055292682, 9.749690144198759,True,False,False,False,3,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 0.8555459068192313*cos(32*x**5), -0.7191916180167766*cos(32*x**5), 9.89286807323641, -0.5683743943351178, 0.28732249406801813,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-7.528429150091465, 449.25960181603359*cosh(0.1279800048840191*x + 5.60559020623395) + 8957.3935367817967, -t**2 - t - 1.038384782786638*cosh(0.1279800048840191*x + 5.60559020623395), -4.0529634269705745, -9.643035730272558, 4.536499643934599,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
0.1038348102592293*x*cosh(x), 0.1038348102592293*x*cosh(x) + 55621.53088420981, t, -2.122065318196638, -5.341706201769945, 8.959417901619421,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
x**5*(-0.9725416361340526*x*cosh(x) + 47.293400937366*cosh(x) - 6.6171685342805775), x**5*(-0.9725416361340526*x*cosh(x) + 47.293400937366*cosh(x) - 6.6171685342805775) + 22782340329.06714*x - 83987666804680.651, -2*t**5 + 3.3355378080061353*t - 9.152760997922625*x, -3.7809584280659836, -7.488456638015409, 2.454989744908751,False,False,True,False,1,False,False,True,False,1,True,False,False,False,5,True,False,False,False,1
-9.680049606894297/x**3, 325.197831909702*x + 325.197831909702*exp(x) - 3095.04526850224 - 9.680049606894297/x**3, -x - exp(x) + (1.000637259829993*t**3 - 4.415429648995075)/t, 7.372700120235539, -3.6395382247171444, -0.3298920465232271,False,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x, 915.0444168960901*x**3 + x + 915.0444168960901*cos(x**5) - 352.6579874507709, t*(-x**3 - cos(x**5) + 0.385399857033189), 3.328146543094528, 2.992503558570778, 9.478702177699088,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**2, x**2 + 3122.0683815197496*(-4.251517405231495*exp(x) - 1.0)*exp(-x) + 5834.9896581835552, -4.251517405231495*t - t*exp(-x) - 11.352713122346927, 2.9046244445485403, -8.09756548409203, -0.4821926858789851,True,False,False,False,2,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
5.009421613077176, -1099817543416.7403*x**5 - 338.73827269508174*x**3*cos(x) - 97.89750779012778, t + x**3*(3.924028701798135*t**12*x**2 + 6.8425703229746405*cos(x)), 0.7913705384941228, -4.165041895776708, 8.322516606623225,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
41.09924684591607, 34.50317279450175*(41.09924684591607*exp(2*exp(x)) + 41.09924684591607)*exp(-2*exp(x)) + 41.09924684591607, t + t*exp(-2*exp(x)), 8.997391441916317, -5.39908243002698, -4.634705643341748,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
8.073529046118004, 1444.6620634128355, -4.9891824994868905, 6.912423802789078, -8.708092494100505, -3.548573251014407,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
-x**2 + 407.0880115915547*(0.1349285631766048*x**2 + 0.1349285631766048*cos(6.848630906541413*x) + 1)**3, -x**2 + 1993415.694114273*x + 407.0880115915547*(0.1349285631766048*x**2 + 0.1349285631766048*cos(6.848630906541413*x) + 1)**3 + 12928447.86291486, -x - 6.48557543772089, 5.118505193471014, 5.3787037189582865, 7.894881537267732,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
2*x, 2*x - 0.0184014133610482*exp(-exp(3.4299378367671807*cosh(x))), 0.001235346294735407*t*exp(-t - exp(3.4299378367671807*cosh(x))), 7.62569950042047, -0.819300690143443, 1.976051355183479,True,False,False,False,1,False,False,True,True,1,False,False,True,True,1,True,False,False,False,1
x**2, x**2 - 2.36540154935968*x + 1.34098077152266*exp(x**3)/x, -x + exp(x**3)/x + x/t, -0.5476599404388729, -1.9433278268396688, 0.1882539849800029,True,False,False,False,2,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-7.580639355607026*cos(x) + 8.7108782264111996/x**4, 38.07759435045441*x - 7.580639355607026*cos(x) + 8.7108782264111996/x**4, x, 7.485218813980989, -7.525324775634646, -2.87830534012949,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
x**4, x**4 - 6864196.807022437 - 8767026.050346497*cos(tan(1))**2 - 559867.0021292331*cos(tan(1))**4 + 40017.14972425043*cos(tan(1))**5 + 3133167.276861031*cos(tan(1))**3 + 12265662.66268062*cos(tan(1)), (2.798135329413295 - cos(tan(1)))**5, 9.277377483959498, -7.358029566352055, -0.9634308730701324,True,False,False,False,4,True,True,False,False,4,True,True,False,False,1,True,False,False,False,1
x**5 - x, x**5 - x + 721067.030487998*exp(2*x) - 11811683.322152*exp(x) + 49377082.5653614, (-t + exp(x))**2, -5.688189341480198, 0.010189361123382312, 9.554725175970901,True,False,False,False,5,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
2.137227351589182/cosh(x), 21.49558598219126*x**3 + 2.137227351589182/cosh(x), x**3, -8.599064782327515, -6.765165602093155, -0.4098799881928237,False,False,True,False,1,False,False,True,False,1,True,False,False,False,3,True,False,False,False,1
-5.935270703785429, -63.78104876752038*x + 346.6093664799179*x/tan(x) - 5.935270703785429, t*x/tan(x) + x, -1.6390283481155734, -8.712557017197604, -2.1561688246522692,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**5 - 5.010521076810706 + 1.20802288439414/x**2, x**5 - 5.010521076810706 - 9.416573021838428*(6.363160289094873*x**2 - 1.916555422015583)/x + 9.416573021838428*(544.7395085652528*x**2 - 164.073103818566)/x + 1.20802288439414/x**2, x - 0.3011955278417485/x, 9.416573021838428, -3.828993857987271, -0.9953922189931692,False,False,False,False,1,False,False,False,False,1,False,False,False,False,1,True,False,False,False,1
x**2, x**2 - 283.873291788261*tan(428.6843014469243*x) + 1060.55310505243, -t + tan(428.6843014469243*x), 6.014040539764821, -1.567774304082338, 5.164549535492606,True,False,False,False,2,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**5, x**5 + 15657.440202336746*x + 15657.440202336746*exp(x) - 28798168.810038707 - 70408.792739777767/x**16, t**4 + t**3 - t - x - exp(x) - 11.117090517338365 + 4.496826545712742/x**16, -0.7499597174679202, -7.46937625562623, 6.036732551683862,True,False,False,False,5,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-5.5103392225964943, 6.7184481589709853*x**3 - 5.5103392225964943, x**3, 0.22672815656891032, -0.69891640022594, 4.6786425272924745,True,False,False,False,1,True,False,False,False,3,True,False,False,False,3,True,False,False,False,1
0.000785841426659864*x**8/(6.4506817456470883 - 2*x) - exp(x) + 5.338782281193451, 0.000785841426659864*x**8/(6.4506817456470883 - 2*x) - exp(x) - 2066.7323359204167, -4.736298299521815, -2.4248871666306275, -6.904198213970187, -3.8921374870244074,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
4.525692599969204, 20.35235105254324*x + 19817.76425839669, x + 3.155310133949751*exp(t), -7.221109186758852, 5.4043308199119355, 6.027097862699392,True,False,False,False,1,True,False,False,False,1,False,False,False,True,1,True,False,False,False,1
x**3 + 40.06630138718291, x**3 - 591.5160603083803*x/tan(x) - 1832.779621709325 - 312768.6494265465/tan(x), t + 0.266699725648232*(x + 528.757662578913)/tan(x) - 7.478659362835682, 0.9252544486716179, 5.611053528027469, 9.97010588723926,True,False,False,False,3,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-0.123894704603191*x**4 - 9.109590482588409, -0.123894704603191*x**4 + 123977845.83442116*x - 9.109590482588409, -1.2160903533649972*t*x*exp(-t), 2.7284972554303693, -8.995051684004736, 8.198603466250113,True,False,False,False,4,True,False,False,False,4,False,False,False,True,1,True,False,False,False,1
x**3 - 4.36168481446872, x**3 + 27.5013198622732*x - 4.36168481446872, x, 1.1915602792626068, -2.8314889281202094, -1.1305240023665082,True,False,False,False,3,True,False,False,False,3,True,False,False,False,1,True,False,False,False,1
x**5 - 4.5483212368224637, x**5 + 2295.0741519454252*x*cosh(x**3)**4 - 568979.05714551845*x + 14623.989029389342, x*(68.32688998773153 - 0.2756081741925261*cosh(x**3)**4) - 1.7566946440034332, 2.6695844080480757, 4.887229028966427, 5.645137875724757,True,False,False,False,5,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
-0.1769080914004441*x**2 + 0.1769080914004441*x*exp(x) + 1.624063073414434, -0.1769080914004441*x**2 + 0.1769080914004441*x*exp(x) + 363.52473584206164, 2.3804998440870495, -5.929133179037742, -8.554117835935438, 4.359117640130176,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x, x - 35.659174718187192*cosh(cos(x)/x)**3 + 742.67149743821648*cosh(cos(x)/x)**2 - 5155.8582745869609*cosh(cos(x)/x) + 11931.194630610459, 23232.965144037138*(0.14404420328984166*cosh(cos(x)/x) - 1)**3, -0.05591691336011273, -6.587211498134707, 5.0023171291363,True,False,False,False,1,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
x**3, x**3 + 3.572395862142972, t*(t*cos(t**3) + 2.1335190572167), 3.972003472815624, 3.2040768827091988, 3.2754617952682086,True,False,False,False,3,True,False,False,False,3,False,True,False,False,1,True,False,False,False,1
5.837059342010001, -1575.764675111182*x**4/cos(x) - 382.040777835516*x/cos(x) - 376.203718493506 - 1358.701316970415/cos(x), (t*x**4 + t - x - cos(x) + 0.5681680352829309)/cos(x), -7.444478421350354, -8.520533920907603, 0.2713376752146228,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x + 67.44050035273992*log(tan(x**3)) + 67.44050035273992*cos(x**3), -0.6019513155974892*log(tan(x**3)) - 0.6019513155974892*cos(x**3), -9.200154366844961, -8.987012944514381, 7.510729394193685,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x + 60.69858026130463*tan(log(x**3)) + 315.6694782398214, -tan(log(x**3)) - 5.200607277482911, -2.0062782385517153, -8.054459160666777, 2.0894200000313887,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 0.198789270247851*tan(x), tan(x)/t**3, 2.482998068294094, -7.113056701766629, -4.532131831245079,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-2.615248154554866, 572.1061907142101*x**6*tan(log(x)) - 2.615248154554866, t**2*x**6*tan(log(x)), 1.5702257598403886, -7.480891906128435, -0.8921511826213351,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**3 - exp(x), x**3 + 22.2219021200243*x**2 - exp(x), x**2, 2.526816495651513, -2.270190703068577, 0.8779284680381867,False,False,False,True,1,False,False,False,True,1,True,False,False,False,2,True,False,False,False,1
x, x + 240.21454859040088*cos(x) - 1954.506309754707/x, cos(x) + (-0.009419060873121472*t**2 - 7.5995356294410925)/x, 9.366712403554061, -9.09143043656708, 5.6002674173746385,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**10, x**10 - 11335046.48410348*x**3 + 48471831.94621416*x - 8820196661.302414, -9.78526843376305*t**3 + t*x + x**3 - 4.428127329679947, 5.402831165405175, -4.670373502409477, 2.4289413949230703,True,False,False,False,10,True,False,False,False,10,True,False,False,False,3,True,False,False,False,1
x*exp(2.7240863293394018*x), x*exp(2.7240863293394018*x) - 30452810143340.362*x + 4048316936232.773, -0.1374146843320827*t + 9.254726646610529*x, 9.832514846502281, 0.20793125831072956, 9.305204118792084,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x**3, x**3 - 18611908.4124916*x, t**3*x*(-t + cosh(t)), 5.2300380146976995, 0.7450529275386621, 5.9123143858965825,True,False,False,False,3,True,False,False,False,3,False,False,True,False,1,True,False,False,False,1
-2.275432239839108, -7035.845495471147*x - 2.275432239839108, t**2*x, -9.66720966237367, -9.522498927455867, 4.580125192207632,True,False,False,False,1,True,False,False,False,1,True,False,False,False,2,True,False,False,False,1
1.401486903545876*x**2*(x - cos(x)), 1.401486903545876*x**2*(x - cos(x)) + 61509.43268260282*x**2, t*x**2, -3.864089987910459, 0.3289220403193198, 8.946241132673041,False,True,False,False,1,False,True,False,False,1,True,False,False,False,2,True,False,False,False,1
x**2*(0.186175330664488*x**2*tan(x**5 + 0.7100936854633169) + 0.186175330664488*cos(x)), x**2*(0.186175330664488*x**2*tan(x**5 + 0.7100936854633169) + 0.186175330664488*cos(x)) + 1562.372797590094*x*cosh(cos(1.9515293408764798*x**4)), 67.9189594978377*x*cosh(cos(1.9515293408764798*x**4)), -6.948392960111567, -7.230890893566524, 9.57173572334204,False,True,False,False,1,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
-6.249615919100275, -497.258372062457*(x + 6077.709555966553)*cosh(7.4157099067288215*x) - 6.249615919100275, (x + 6077.709555966553)*cosh(7.4157099067288215*x), -5.873906576232306, -7.656716390291898, 5.888992598502988,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**5, 7545372.5201252318 - 1157480.5833195023*x**5, 9.058808671357426*t - 9.058808671357426*x**5 + 9.058808671357426*cos(t) - 2.9179606009278031, -5.998357912621062, -2.870720304623527, 7.102478421640303,True,False,False,False,5,True,False,False,False,5,False,True,False,False,1,True,False,False,False,1
x**2 - 7.737502509028783*cos(x) + 64.27862931331787, x**2 - 7.737502509028783*cos(x) + 521.7603693805095, 1.173483906861314, -0.5259259981172839, -9.296080634251274, -1.9842570366613206,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
3.650080653980826, 339650.49022717661*x**4*tanh(x)**4 - 25.64116341593179*x - 750.506808008389, 3243.598605083845*x**4*tanh(x)**4 - 7.20205712184751 - 0.7876946393515301*x/t, -4.646953710034978, 1.0616275663171209, 7.235168520081196,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**5, x**5 + 639094.7614738709 - 308626.963533794*(-2.157416478579334*x + 16.65146844641627*tan(1))/x - 1989546.819391047*(-0.1186450988299413*x**2 + 1.831463826390773*x*tan(1) - 7.067843047157232*tan(1)**2)/x**2 - 13029083.8741761*(-0.002174925366540889*x**3 + 0.05035981898791388*x**2*tan(1) - 0.3886894093794448*x*tan(1)**2 + 1.0*tan(1)**3)/x**3, 13.07666283155126*(-0.05499406350510007*t + 0.4244576428740356*t*tan(1)/x - 1)**3, 1.8337758409285208, 0.5699252507195407, 7.367365873596615,True,False,False,False,5,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x + 245.73464312342246, -2*t + 0.2870431866148033 + tan(t)/t, 9.704427371108647, 0.2731929174996033, 3.435174604605308,True,False,False,False,1,True,False,False,False,1,False,True,False,False,1,True,False,False,False,1
6.946626970746095, 6.946626970746095 + 3.498376712461078*tan(x)/x, t*tan(x)/x, 0.1572048759493292, -4.168593408724015, -3.312120717288045,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
0.3011123985390762*x**2 + log(x) + 0.88030733629880917, 0.3011123985390762*x**2 + log(x) + 23.104881771620633*tan(x)**4 + 157.67337352044075 + 156.79306618414194*tan(x)**4/x, t + (t + x)*tan(x)**4/x, -0.5527938265816488, 5.356970365242933, 7.932408358448512,False,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
8.156919465089668, 26.51752897511856*x**2 - 5082.330848555853*x + 703166.9739917381, t + ((t**3 - x)**2 + 7.466068490655784)/t**2, -8.797079381140861, 2.062046066056851, 8.664810228425772,True,False,False,False,1,True,False,False,False,2,False,False,False,False,1,True,False,False,False,1
11.860088138861485, -454.13527686450355, tanh(t) + 0.9789070709663457, 4.535980957779797, -1.7257394167327789, 4.4112963646774475,True,False,False,False,1,True,False,False,False,1,False,False,True,False,1,True,False,False,False,1
x*(6.8854083652628155*x - 2.0841440087627203*cosh(x)/x), 15.194820927926009*x**3/(x + 89.870908601006039) + x*(6.8854083652628155*x - 2.0841440087627203*cosh(x)/x), x**3/(x + 89.870908601006039), -5.433287321318858, -1.4248600302465402, 1.0932774712715272,False,False,True,False,1,False,False,True,False,1,False,False,False,False,1,True,False,False,False,1
-9.26045137593282, -79.0002299141418*tan(x) - 1220.85999781025, t**2 + tan(x), -0.8037432438173919, -7.745969433470126, 2.8680252115876925,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-1.90609443885349*x - tan(x) + 2.7493886476997176, 16.942507523997894*x - tan(x) + 2.7493886476997176, x, -7.117094265274249, -0.8669405735154996, -0.2806677391957617,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
exp(x) + 2861.772508360957, 47784.623353512012*x**2*log(x) + exp(x) - 123298.77188680005, 1.6707002349398082*x**2*log(x) - 4.4109681393070606, -1.2105618933809694, -4.428483796669774, 3.811675818296367,False,False,False,True,1,False,False,False,True,1,False,False,False,False,1,True,False,False,False,1
0.21382105115885253, 0.67411733277359145*x*exp(2931.000855193648/x) + 0.21382105115885253, x*exp(2931.000855193648/x), -2.7392528507125853, -4.197245447457433, -3.0463048448955714,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
